year,title,china_title,Articles_URL
2014,Arabidopsis Class I α-Mannosidases MNS4 and MNS5 Are Involved in Endoplasmic Reticulum–Associated Degradation of Misfolded Glycoproteins,拟南芥Ⅰ类α-甘露糖苷酶MNS4和MNS5参与内质网相关的错误折叠糖蛋白降解,http://www.plantcell.org/content/26/4/1712
2010,Arabidopsis Cockayne Syndrome A-Like Proteins 1A and 1B Form a Complex with CULLIN4 and Damage DNA Binding Protein 1A and Regulate the Response to UV Irradiation,拟南芥Cockayne综合征A样蛋白1A和1B与CULLIN4形成复合物，损伤DNA结合蛋白1A，调节UV辐射反应,http://www.plantcell.org/content/22/7/2353
2009,"Arabidopsis Cortical Microtubules Are Initiated along, as Well as Branching from, Existing Microtubules",拟南芥的皮质微管是沿着现有微管开始的，也有分支,http://www.plantcell.org/content/21/8/2298
2007,Arabidopsis Cotyledon-Specific Chloroplast Biogenesis Factor CYO1 Is a Protein Disulfide Isomerase,拟南芥子叶特异性叶绿体生物合成因子CYO1是一种蛋白质二硫化物异构酶,http://www.plantcell.org/content/19/10/3157
2007,Arabidopsis Cryptochrome 2 Completes Its Posttranslational Life Cycle in the Nucleus,拟南芥隐色素2在细胞核内完成其翻译后生命周期,http://www.plantcell.org/content/19/10/3146
2014,Arabidopsis Cuticular Wax Biosynthesis Is Negatively Regulated by the DEWAX Gene Encoding an AP2/ERF-Type Transcription Factor,编码AP2/ERF型转录因子的DEWAX基因对拟南芥表皮蜡质生物合成具有负调控作用,http://www.plantcell.org/content/26/4/1666
2007,Arabidopsis Cytochrome P450 Monooxygenase 71A13 Catalyzes the Conversion of Indole-3-Acetaldoxime in Camalexin Synthesis,拟南芥细胞色素P450单加氧酶71A13催化吲哚-3-乙醛肟在卡马西林合成中的转化,http://www.plantcell.org/content/19/6/2039
2006,"Arabidopsis Cytokinin Receptor Mutants Reveal Functions in Shoot Growth, Leaf Senescence, Seed Size, Germination, Root Development, and Cytokinin Metabolism",拟南芥细胞分裂素受体突变体揭示了芽生长、叶片衰老、种子大小、萌发、根发育和细胞分裂素代谢的功能,http://www.plantcell.org/content/18/1/40
2014,Arabidopsis DAYU/ABERRANT PEROXISOME MORPHOLOGY9 Is a Key Regulator of Peroxisome Biogenesis and Plays Critical Roles during Pollen Maturation and Germination in Planta,拟南芥大禹/异常过氧化物酶体形态9是过氧化物酶体生物发生的关键调控因子，在植物花粉成熟和萌发过程中起着重要作用,http://www.plantcell.org/content/26/2/619
2006,"Arabidopsis DCP2, DCP1, and VARICOSE Form a Decapping Complex Required for Postembryonic Development",拟南芥DCP2、DCP1和静脉曲张形成胚胎后发育所需的去盖复合物,http://www.plantcell.org/content/18/12/3386
2008,Arabidopsis DDB1-CUL4 ASSOCIATED FACTOR1 Forms a Nuclear E3 Ubiquitin Ligase with DDB1 and CUL4 That Is Involved in Multiple Plant Developmental Processes,拟南芥DDB1-CUL4相关因子1与DDB1和CUL4形成核E3泛素连接酶，参与多种植物发育过程,http://www.plantcell.org/content/20/6/1437
2014,Arabidopsis DE-ETIOLATED1 Represses Photomorphogenesis by Positively Regulating Phytochrome-Interacting Factors in the Dark,拟南芥去黄化1通过在黑暗中积极调节光敏色素相互作用因子抑制光形态发生,http://www.plantcell.org/content/26/9/3630
2014,Arabidopsis DELLA and JAZ Proteins Bind the WD-Repeat/bHLH/MYB Complex to Modulate Gibberellin and Jasmonate Signaling Synergy,拟南芥DELLA和JAZ蛋白结合WD重复序列/bHLH/MYB复合物调节赤霉素和茉莉酸信号协同作用,http://www.plantcell.org/content/26/3/1118
2014,Arabidopsis DELLA and Two HD-ZIP Transcription Factors Regulate GA Signaling in the Epidermis through the L1 Box cis-Element,拟南芥DELLA和两个HD-ZIP转录因子通过L1-Box顺式元件调控表皮GA信号转导,http://www.plantcell.org/content/26/7/2905
2019,Arabidopsis DGD1 SUPPRESSOR1 Is a Subunit of the Mitochondrial Contact Site and Cristae Organizing System and Affects Mitochondrial Biogenesis,拟南芥DGD1抑制物1是线粒体接触位点和嵴组织系统的亚单位，影响线粒体的生物发生,http://www.plantcell.org/content/31/8/1856
2014,"Arabidopsis DPB3-1, a DREB2A Interactor, Specifically Enhances Heat Stress-Induced Gene Expression by Forming a Heat Stress-Specific Transcriptional Complex with NF-Y Subunits",拟南芥DPB3-1是一种DREB2A相互作用体，通过与NF-Y亚基形成热应激特异性转录复合物，特异性地增强热应激诱导的基因表达,http://www.plantcell.org/content/26/12/4954
2008,Arabidopsis DREB2A-Interacting Proteins Function as RING E3 Ligases and Negatively Regulate Plant Drought Stress–Responsive Gene Expression,拟南芥DREB2A相互作用蛋白作为E3环连接酶，负调控植物干旱胁迫应答基因的表达,http://www.plantcell.org/content/20/6/1693
2009,Arabidopsis DUO POLLEN3 Is a Key Regulator of Male Germline Development and Embryogenesis,拟南芥二花粉3是雄性生殖系发育和胚胎发生的关键调控因子,http://www.plantcell.org/content/21/7/1940
2009,"Arabidopsis Decapping 5 Is Required for mRNA Decapping, P-Body Formation, and Translational Repression during Postembryonic Development",拟南芥去盖5在胚胎后发育过程中的mRNA去盖、P-体形成和翻译抑制是必需的,http://www.plantcell.org/content/21/10/3270
2012,Arabidopsis Defense against Botrytis cinerea: Chronology and Regulation Deciphered by High-Resolution Temporal Transcriptomic Analysis,拟南芥对灰霉病的防御：时间序列和调控,http://www.plantcell.org/content/24/9/3530
2002,Arabidopsis E2Fc Functions in Cell Division and Is Degraded by the Ubiquitin-SCFAtSKP2 Pathway in Response to Light,拟南芥E2Fc在细胞分裂中的作用及在光照下被泛素-SCFAtSKP2途径降解,http://www.plantcell.org/content/14/12/3057
2008,Arabidopsis ELONGATED MITOCHONDRIA1 Is Required for Localization of DYNAMIN-RELATED PROTEIN3A to Mitochondrial Fission Sites,拟南芥延长线粒体a1是将动态蛋白相关蛋白3a定位到线粒体裂变位点所必需的,http://www.plantcell.org/content/20/6/1555
2006,"Arabidopsis EPSIN1 Plays an Important Role in Vacuolar Trafficking of Soluble Cargo Proteins in Plant Cells via Interactions with Clathrin, AP-1, VTI11, and VSR1",拟南芥EPSIN1通过与氯氰菊酯、AP-1、VTI11和VSR1的相互作用，在植物细胞中可溶性载货蛋白的空泡运输中发挥重要作用,http://www.plantcell.org/content/18/9/2258
2013,Arabidopsis ERG28 Tethers the Sterol C4-Demethylation Complex to Prevent Accumulation of a Biosynthetic Intermediate That Interferes with Polar Auxin Transport,拟南芥ERG28将固醇C4脱甲基复合物系在一起，以防止妨碍极性生长素转运的生物合成中间体的积累,http://www.plantcell.org/content/25/12/4879
2004,"Arabidopsis ETA2, an Apparent Ortholog of the Human Cullin-Interacting Protein CAND1, Is Required for Auxin Responses Mediated by the SCFTIR1 Ubiquitin Ligase",拟南芥ETA2是人Cullin相互作用蛋白CAND1的一个表观同源基因，是由SCFTIR1泛素连接酶介导的生长素反应所必需的,http://www.plantcell.org/content/16/7/1883
2019,Arabidopsis Endoplasmic Reticulum-Localized UBAC2 Proteins Interact with PAMP-INDUCED COILED-COIL to Regulate Pathogen-Induced Callose Deposition and Plant Immunity,拟南芥内质网UBAC2蛋白与PAMP诱导的卷曲螺旋相互作用调节病原菌诱导的胼胝质沉积和植物免疫,http://www.plantcell.org/content/31/1/153
2014,Arabidopsis Ensemble Reverse-Engineered Gene Regulatory Network Discloses Interconnected Transcription Factors in Oxidative Stress,拟南芥集成逆向工程基因调控网络揭示氧化应激中相互关联的转录因子,http://www.plantcell.org/content/26/12/4656
2000,Arabidopsis Ethylene-Responsive Element Binding Factors Act as Transcriptional Activators or Repressors of GCC Box–Mediated Gene Expression,拟南芥乙烯反应元件结合因子作为GCC-Box介导基因表达的转录激活或抑制因子,http://www.plantcell.org/content/12/3/393
1994,Arabidopsis FAD2 gene encodes the enzyme that is essential for polyunsaturated lipid synthesis.,拟南芥FAD2基因编码多不饱和脂肪合成所必需的酶。,http://www.plantcell.org/content/6/1/147
2006,Arabidopsis FAMA Controls the Final Proliferation/Differentiation Switch during Stomatal Development,拟南芥FAMA控制气孔发育过程中的最终增殖/分化开关,http://www.plantcell.org/content/18/10/2493
2006,Arabidopsis FHY3 Specifically Gates Phytochrome Signaling to the Circadian Clock,拟南芥FHY3特异性地调控光敏色素信号转导的昼夜节律,http://www.plantcell.org/content/18/10/2506
2019,Arabidopsis FHY3 and FAR1 Regulate the Balance between Growth and Defense Responses under Shade Conditions,拟南芥FHY3和FAR1调节遮荫条件下生长和防御反应的平衡,http://www.plantcell.org/content/31/9/2089
2012,Arabidopsis FHY3 and HY5 Positively Mediate Induction of COP1 Transcription in Response to Photomorphogenic UV-B Light,拟南芥FHY3和HY5在光形态UV-B光诱导COP1转录中的作用,http://www.plantcell.org/content/24/11/4590
2007,"Arabidopsis FIERY1, XRN2, and XRN3 Are Endogenous RNA Silencing Suppressors",拟南芥fire1、XRN2和XRN3是内源性RNA沉默抑制因子,http://www.plantcell.org/content/19/11/3451
2010,"Arabidopsis FIMBRIN5, an Actin Bundling Factor, Is Required for Pollen Germination and Pollen Tube Growth",拟南芥菌毛蛋白5是一种肌动蛋白结合因子，是花粉萌发和花粉管生长所必需的,http://www.plantcell.org/content/22/11/3745
1999,Arabidopsis FUSCA5 Encodes a Novel Phosphoprotein That Is a Component of the COP9 Complex,拟南芥FUSCA5编码一种新的磷酸蛋白，它是COP9复合物的组成部分,http://www.plantcell.org/content/11/5/839
1993,Arabidopsis Flavonoid Mutants Are Hypersensitive to UV-B Irradiation.,拟南芥类黄酮突变体对UV-B辐射敏感。,http://www.plantcell.org/content/5/2/171
2011,Arabidopsis Floral Initiator SKB1 Confers High Salt Tolerance by Regulating Transcription and Pre-mRNA Splicing through Altering Histone H4R3 and Small Nuclear Ribonucleoprotein LSM4 Methylation,拟南芥花启动子SKB1通过改变组蛋白H4R3和小核核糖核蛋白LSM4甲基化来调节转录和前mRNA剪接，从而获得高耐盐性,http://www.plantcell.org/content/23/1/396
2004,Arabidopsis Formin AtFH6 Is a Plasma Membrane–Associated Protein Upregulated in Giant Cells Induced by Parasitic Nematodes,拟南芥甲酸AtFH6是寄生线虫诱导的巨细胞膜相关蛋白上调,http://www.plantcell.org/content/16/9/2529
2009,Arabidopsis Formin3 Directs the Formation of Actin Cables and Polarized Growth in Pollen Tubes,拟南芥Formin3在花粉管中引导肌动蛋白线的形成和极化生长,http://www.plantcell.org/content/21/12/3868
2005,"Arabidopsis Fragile Fiber8, Which Encodes a Putative Glucuronyltransferase, Is Essential for Normal Secondary Wall Synthesis",拟南芥脆性纤维8编码一种假定的葡萄糖醛酸转移酶，对正常的次生壁合成是必不可少的,http://www.plantcell.org/content/17/12/3390
2006,"Arabidopsis GCN5, HD1, and TAF1/HAF2 Interact to Regulate Histone Acetylation Required for Light-Responsive Gene Expression",拟南芥GCN5、HD1和TAF1/HAF2相互作用调节光响应基因表达所需的组蛋白乙酰化,http://www.plantcell.org/content/18/11/2893
1993,Arabidopsis GLABROUS1 Gene Requires Downstream Sequences for Function.,拟南芥无毛1基因需要下游序列才能发挥功能。,http://www.plantcell.org/content/5/12/1739
2006,Arabidopsis GLUTAMINE-RICH PROTEIN23 Is Essential for Early Embryogenesis and Encodes a Novel Nuclear PPR Motif Protein That Interacts with RNA Polymerase II Subunit III,拟南芥富含谷氨酰胺的蛋白23对早期胚胎发生至关重要，它编码一种与RNA聚合酶II亚基III相互作用的核PPR基序蛋白,http://www.plantcell.org/content/18/4/815
2012,"Arabidopsis GROWTH-REGULATING FACTOR7 Functions as a Transcriptional Repressor of Abscisic Acid– and Osmotic Stress–Responsive Genes, Including DREB2A",拟南芥生长调节因子7作为脱落酸和渗透胁迫反应基因的转录抑制因子，包括DREB2A,http://www.plantcell.org/content/24/8/3393
2016,Arabidopsis HOOKLESS1 Regulates Responses to Pathogens and Abscisic Acid through Interaction with MED18 and Acetylation of WRKY33 and ABI5 Chromatin,拟南芥钩子1通过与MED18的相互作用和WRKY33和ABI5染色质的乙酰化调节对病原体和脱落酸的反应,http://www.plantcell.org/content/28/7/1662
1993,Arabidopsis HY8 locus encodes phytochrome A.,拟南芥HY8基因座编码光敏色素A。,http://www.plantcell.org/content/5/9/1081
2005,Arabidopsis Has Two Redundant Cullin3 Proteins That Are Essential for Embryo Development and That Interact with RBX1 and BTB Proteins to Form Multisubunit E3 Ubiquitin Ligase Complexes in Vivo,拟南芥有两个多余的Cullin3蛋白，它们是胚胎发育所必需的，在体内与RBX1和BTB蛋白相互作用形成多亚单位E3泛素连接酶复合物,http://www.plantcell.org/content/17/4/1180
2010,Arabidopsis Histidine Kinase CKI1 Acts Upstream of HISTIDINE PHOSPHOTRANSFER PROTEINS to Regulate Female Gametophyte Development and Vegetative Growth,拟南芥组氨酸激酶CKI1在组氨酸磷酸转移蛋白上游调节雌配子体发育和营养生长,http://www.plantcell.org/content/22/4/1232
2004,Arabidopsis Histone Deacetylase HDA6 Is Required for Maintenance of Transcriptional Gene Silencing and Determines Nuclear Organization of rDNA Repeats,拟南芥组蛋白脱乙酰酶HDA6是维持转录基因沉默和决定rDNA重复序列核组织的必需酶,http://www.plantcell.org/content/16/4/1021
2013,Arabidopsis Histone Methylase CAU1/PRMT5/SKB1 Acts as an Epigenetic Suppressor of the Calcium Signaling Gene CAS to Mediate Stomatal Closure in Response to Extracellular Calcium,拟南芥组蛋白甲基化酶CAU1/PRMT5/SKB1作为钙信号基因CAS的表观遗传抑制因子介导气孔关闭对细胞外钙的响应,http://www.plantcell.org/content/25/8/2878
2010,Arabidopsis Homologs of Nucleus- and Phragmoplast-Localized Kinase 2 and 3 and Mitogen-Activated Protein Kinase 4 Are Essential for Microtubule Organization,拟南芥细胞核和膈肌定位激酶2和3以及丝裂原活化蛋白激酶4的同源性对微管组织的形成至关重要,http://www.plantcell.org/content/22/3/755
1998,"Arabidopsis Homologs of a c-Jun Coactivator Are Present Both in Monomeric Form and in the COP9 Complex, and Their Abundance Is Differentially Affected by the Pleiotropic cop/det/fus Mutations",c-Jun共激活子的拟南芥同系物以单体形式和COP9复合物形式存在，其丰度受多效cop/det/fus突变的不同影响,http://www.plantcell.org/content/10/11/1779
